Date,PlotID,Species,PlantID,Greenness,Ambient_precipitation,Temperature,Volumetric_water_content,Biomass
3/21/2017,612, Achnatherum hymenoides,279,25,13.5,15.35797,0.03509235,-1
4/4/2017,612, Achnatherum hymenoides,279,25,0.9,12.04808,0.03260782,-1
4/18/2017,612, Achnatherum hymenoides,279,45,3.4,17.05546,0.03094052,-1
5/3/2017,612, Achnatherum hymenoides,279,30,3.4,17.05546,0.03094052,-1
5/16/2017,612, Achnatherum hymenoides,279,15,0,15.10722,0.0260043,-1
5/30/2017,612, Achnatherum hymenoides,279,55,9.5,21.26851,0.0258648,-1
6/13/2017,612, Achnatherum hymenoides,279,50,1.6,22.83618,0.02615339,-1
6/27/2017,612, Achnatherum hymenoides,279,40,9.4,27.54892,0.02721616,-1
7/11/2017,612, Achnatherum hymenoides,279,0,0.1,29.84859,0.02626103,-1
7/27/2017,612, Achnatherum hymenoides,279,50,16,29.70857,0.02448104,-1
8/8/2017,612, Achnatherum hymenoides,279,55,6.8,30.99781,0.02497929,-1
8/23/2017,612, Achnatherum hymenoides,279,50,10.5,28.92237,0.04478758,-1
9/5/2017,612, Achnatherum hymenoides,279,40,0,26.57611,0.03116156,-1
9/19/2017,612, Achnatherum hymenoides,279,60,0,26.57611,0.03116156,-1
10/3/2017,612, Achnatherum hymenoides,279,55,9.1,28.07785,0.02722748,-1
10/23/2017,612, Achnatherum hymenoides,279,60,7.7,28.72278,0.02563396,-1
10/31/2017,612, Achnatherum hymenoides,279,0,0,22.67717,0.02388645,-1
11/15/2017,612, Achnatherum hymenoides,279,10,7.5,15.78065,0.02337323,-1
11/29/2017,612, Achnatherum hymenoides,279,0,0,13.38341,0.02297436,-1
12/13/2017,612, Achnatherum hymenoides,279,0,2.7,12.76698,0.02241563,-1
12/27/2017,612, Achnatherum hymenoides,279,0,13.7,11.04027,0.02161154,-1
1/11/2018,612, Achnatherum hymenoides,279,0,13.7,11.04027,0.02161154,-1
1/25/2018,612, Achnatherum hymenoides,279,0,0,7.822872,0.02020398,-1
2/8/2018,612, Achnatherum hymenoides,279,0,0,3.761403,0.01884329,-1
2/21/2018,612, Achnatherum hymenoides,279,0,0,1.770656,0.01780422,-1
3/8/2018,612, Achnatherum hymenoides,279,0,14.4,1.362469,0.0174896,-1
3/21/2018,612, Achnatherum hymenoides,279,10,39.8,1.619827,0.01758996,-1
4/5/2018,612, Achnatherum hymenoides,279,30,4.9,0.8141119,0.01764738,-1
4/19/2018,612, Achnatherum hymenoides,279,35,9,5.523643,0.01974994,-1
5/16/2018,612, Achnatherum hymenoides,279,65,24.9,6.208788,0.02667866,-1
5/30/2018,612, Achnatherum hymenoides,279,60,2,7.917686,0.02933539,-1
6/12/2018,612, Achnatherum hymenoides,279,40,1.4,15.65563,0.03300657,-1
3/10/2016,612, Achnatherum hymenoides,280,15,11.2,25.31445,0.05194705,-1
3/23/2016,612, Achnatherum hymenoides,280,15,4.1,8.71195,0.07007585,-1
4/5/2016,612, Achnatherum hymenoides,280,20,1.4,11.65019,0.06427618,-1
4/18/2016,612, Achnatherum hymenoides,280,48,1.5,13.71794,0.05936145,-1
5/2/2016,612, Achnatherum hymenoides,280,35,15.1,12.3075,0.05042947,-1
5/16/2016,612, Achnatherum hymenoides,280,65,2.6,13.39287,0.04267544,-1
5/31/2016,612, Achnatherum hymenoides,280,65,6,20.52243,0.03747185,-1
6/13/2016,612, Achnatherum hymenoides,280,50,5.4,20.76103,0.03285526,-1
6/27/2016,612, Achnatherum hymenoides,280,70,0.2,19.69069,0.02320941,-1
7/11/2016,612, Achnatherum hymenoides,280,90,4.2,16.64222,0.0218007,-1
7/25/2016,612, Achnatherum hymenoides,280,60,3.4,11.11965,0.02036623,-1
8/8/2016,612, Achnatherum hymenoides,280,95,17.5,5.493192,0.01871273,-1
8/22/2016,612, Achnatherum hymenoides,280,30,15.6,1.019685,0.017097,-1
9/6/2016,612, Achnatherum hymenoides,280,60,0.1,-0.1871146,0.01675348,-1
9/19/2016,612, Achnatherum hymenoides,280,65,0.1,-0.1871146,0.01675348,-1
10/3/2016,612, Achnatherum hymenoides,280,75,1.3,1.646257,0.01701654,-1
10/24/2016,612, Achnatherum hymenoides,280,0,0.7,4.161189,0.0182722,-1
11/18/2016,612, Achnatherum hymenoides,280,0,12.9,0.05720972,0.01837019,-1
11/30/2016,612, Achnatherum hymenoides,280,0,3,9.920198,0.02421836,-1
12/13/2016,612, Achnatherum hymenoides,280,0,3,9.920198,0.02421836,-1
1/6/2017,612, Achnatherum hymenoides,280,0,30.5,6.784841,0.028032,-1
2/22/2017,612, Achnatherum hymenoides,280,5,30.5,6.784841,0.028032,-1
3/7/2017,612, Achnatherum hymenoides,280,20,19.8,7.908456,0.03087158,-1
3/21/2017,612, Achnatherum hymenoides,280,65,13.5,15.35797,0.03509235,-1
4/4/2017,612, Achnatherum hymenoides,280,75,0.9,12.04808,0.03260782,-1
4/18/2017,612, Achnatherum hymenoides,280,70,3.4,17.05546,0.03094052,-1
5/3/2017,612, Achnatherum hymenoides,280,80,0,15.10722,0.0260043,-1
5/16/2017,612, Achnatherum hymenoides,280,50,0,15.10722,0.0260043,-1
5/30/2017,612, Achnatherum hymenoides,280,45,9.5,21.26851,0.0258648,-1
6/13/2017,612, Achnatherum hymenoides,280,60,1.6,22.83618,0.02615339,-1
6/27/2017,612, Achnatherum hymenoides,280,20,9.4,27.54892,0.02721616,-1
7/11/2017,612, Achnatherum hymenoides,280,50,0.1,29.84859,0.02626103,-1
7/27/2017,612, Achnatherum hymenoides,280,65,16,29.70857,0.02448104,-1
8/8/2017,612, Achnatherum hymenoides,280,65,6.8,30.99781,0.02497929,-1
8/23/2017,612, Achnatherum hymenoides,280,55,10.5,28.92237,0.04478758,-1
9/5/2017,612, Achnatherum hymenoides,280,20,0,26.57611,0.03116156,-1
9/19/2017,612, Achnatherum hymenoides,280,80,9.1,28.07785,0.02722748,-1
10/3/2017,612, Achnatherum hymenoides,280,70,9.1,28.07785,0.02722748,-1
10/23/2017,612, Achnatherum hymenoides,280,70,7.7,28.72278,0.02563396,-1
10/31/2017,612, Achnatherum hymenoides,280,35,0,22.67717,0.02388645,-1
11/15/2017,612, Achnatherum hymenoides,280,10,7.5,15.78065,0.02337323,-1
11/29/2017,612, Achnatherum hymenoides,280,0,0,13.38341,0.02297436,-1
12/13/2017,612, Achnatherum hymenoides,280,0,2.7,12.76698,0.02241563,-1
12/27/2017,612, Achnatherum hymenoides,280,0,13.7,11.04027,0.02161154,-1
1/11/2018,612, Achnatherum hymenoides,280,0,13.7,11.04027,0.02161154,-1
1/25/2018,612, Achnatherum hymenoides,280,0,0,7.822872,0.02020398,-1
2/8/2018,612, Achnatherum hymenoides,280,0,0,3.761403,0.01884329,-1
2/21/2018,612, Achnatherum hymenoides,280,0,0,1.770656,0.01780422,-1
3/8/2018,612, Achnatherum hymenoides,280,35,14.4,1.362469,0.0174896,-1
3/21/2018,612, Achnatherum hymenoides,280,50,39.8,1.619827,0.01758996,-1
4/5/2018,612, Achnatherum hymenoides,280,70,4.9,0.8141119,0.01764738,-1
4/19/2018,612, Achnatherum hymenoides,280,55,9,5.523643,0.01974994,-1
5/16/2018,612, Achnatherum hymenoides,280,60,24.9,6.208788,0.02667866,-1
5/30/2018,612, Achnatherum hymenoides,280,65,2,7.917686,0.02933539,-1
6/12/2018,612, Achnatherum hymenoides,280,65,1.4,15.65563,0.03300657,-1
3/10/2016,612, Achnatherum hymenoides,288,0,4.1,8.71195,0.07007585,-1
3/23/2016,612, Achnatherum hymenoides,288,5,1.4,11.65019,0.06427618,-1
4/5/2016,612, Achnatherum hymenoides,288,15,1.5,13.71794,0.05936145,-1
4/18/2016,612, Achnatherum hymenoides,288,15,15.1,12.3075,0.05042947,-1
5/2/2016,612, Achnatherum hymenoides,288,40,2.6,13.39287,0.04267544,-1
5/16/2016,612, Achnatherum hymenoides,288,60,6,20.52243,0.03747185,-1
5/31/2016,612, Achnatherum hymenoides,288,65,5.4,20.76103,0.03285526,-1
6/13/2016,612, Achnatherum hymenoides,288,30,,,,-1
6/27/2016,612, Achnatherum hymenoides,288,25,0.2,19.69069,0.02320941,-1
7/11/2016,612, Achnatherum hymenoides,288,0,4.2,16.64222,0.0218007,-1
7/25/2016,612, Achnatherum hymenoides,288,35,3.4,11.11965,0.02036623,-1
8/8/2016,612, Achnatherum hymenoides,288,60,17.5,5.493192,0.01871273,-1
8/22/2016,612, Achnatherum hymenoides,288,10,15.6,1.019685,0.017097,-1
9/6/2016,612, Achnatherum hymenoides,288,10,0.1,-0.1871146,0.01675348,-1
9/19/2016,612, Achnatherum hymenoides,288,0,1.3,1.646257,0.01701654,-1
10/3/2016,612, Achnatherum hymenoides,288,20,1.3,1.646257,0.01701654,-1
11/18/2016,612, Achnatherum hymenoides,288,0,12.9,0.05720972,0.01837019,-1
11/30/2016,612, Achnatherum hymenoides,288,0,3,9.920198,0.02421836,-1
12/13/2016,612, Achnatherum hymenoides,288,0,30.5,6.784841,0.028032,-1
1/6/2017,612, Achnatherum hymenoides,288,0,30.5,6.784841,0.028032,-1
2/22/2017,612, Achnatherum hymenoides,288,0,19.8,7.908456,0.03087158,-1
3/7/2017,612, Achnatherum hymenoides,288,10,19.8,7.908456,0.03087158,-1
3/21/2017,612, Achnatherum hymenoides,288,50,13.5,15.35797,0.03509235,-1
4/4/2017,612, Achnatherum hymenoides,288,60,0.9,12.04808,0.03260782,-1
4/18/2017,612, Achnatherum hymenoides,288,50,3.4,17.05546,0.03094052,-1
5/3/2017,612, Achnatherum hymenoides,288,50,0,15.10722,0.0260043,-1
5/16/2017,612, Achnatherum hymenoides,288,60,9.5,21.26851,0.0258648,-1
5/30/2017,612, Achnatherum hymenoides,288,70,9.5,21.26851,0.0258648,-1
6/13/2017,612, Achnatherum hymenoides,288,0,1.6,22.83618,0.02615339,-1
6/27/2017,612, Achnatherum hymenoides,288,0,9.4,27.54892,0.02721616,-1
7/11/2017,612, Achnatherum hymenoides,288,0,0.1,29.84859,0.02626103,-1
7/27/2017,612, Achnatherum hymenoides,288,80,16,29.70857,0.02448104,-1
8/8/2017,612, Achnatherum hymenoides,288,35,6.8,30.99781,0.02497929,-1
8/23/2017,612, Achnatherum hymenoides,288,35,10.5,28.92237,0.04478758,-1
9/5/2017,612, Achnatherum hymenoides,288,0,0,26.57611,0.03116156,-1
9/19/2017,612, Achnatherum hymenoides,288,60,9.1,28.07785,0.02722748,-1
10/3/2017,612, Achnatherum hymenoides,288,85,7.7,28.72278,0.02563396,-1
10/23/2017,612, Achnatherum hymenoides,288,70,7.7,28.72278,0.02563396,-1
10/31/2017,612, Achnatherum hymenoides,288,50,0,22.67717,0.02388645,-1
11/15/2017,612, Achnatherum hymenoides,288,5,7.5,15.78065,0.02337323,-1
11/29/2017,612, Achnatherum hymenoides,288,0,0,13.38341,0.02297436,-1
12/13/2017,612, Achnatherum hymenoides,288,0,2.7,12.76698,0.02241563,-1
12/27/2017,612, Achnatherum hymenoides,288,0,13.7,11.04027,0.02161154,-1
1/11/2018,612, Achnatherum hymenoides,288,0,13.7,11.04027,0.02161154,-1
1/25/2018,612, Achnatherum hymenoides,288,0,0,7.822872,0.02020398,-1
2/8/2018,612, Achnatherum hymenoides,288,0,0,3.761403,0.01884329,-1
2/21/2018,612, Achnatherum hymenoides,288,0,0,1.770656,0.01780422,-1
3/8/2018,612, Achnatherum hymenoides,288,15,14.4,1.362469,0.0174896,-1
3/21/2018,612, Achnatherum hymenoides,288,45,39.8,1.619827,0.01758996,-1
4/5/2018,612, Achnatherum hymenoides,288,40,4.9,0.8141119,0.01764738,-1
4/19/2018,612, Achnatherum hymenoides,288,40,9,5.523643,0.01974994,-1
5/16/2018,612, Achnatherum hymenoides,288,50,24.9,6.208788,0.02667866,-1
5/30/2018,612, Achnatherum hymenoides,288,35,2,7.917686,0.02933539,-1
6/12/2018,612, Achnatherum hymenoides,288,45,1.4,15.65563,0.03300657,-1
3/10/2016,612, Achnatherum hymenoides,295,40,4.1,8.71195,0.07007585,-1
3/23/2016,612, Achnatherum hymenoides,295,55,1.4,11.65019,0.06427618,-1
4/5/2016,612, Achnatherum hymenoides,295,50,1.5,13.71794,0.05936145,-1
4/18/2016,612, Achnatherum hymenoides,295,60,15.1,12.3075,0.05042947,-1
5/2/2016,612, Achnatherum hymenoides,295,70,2.6,13.39287,0.04267544,-1
5/16/2016,612, Achnatherum hymenoides,295,70,6,20.52243,0.03747185,-1
5/31/2016,612, Achnatherum hymenoides,295,75,5.4,20.76103,0.03285526,-1
6/13/2016,612, Achnatherum hymenoides,295,75,,,,-1
6/27/2016,612, Achnatherum hymenoides,295,65,0.2,19.69069,0.02320941,-1
7/11/2016,612, Achnatherum hymenoides,295,80,4.2,16.64222,0.0218007,-1
7/25/2016,612, Achnatherum hymenoides,295,70,3.4,11.11965,0.02036623,-1
8/8/2016,612, Achnatherum hymenoides,295,70,17.5,5.493192,0.01871273,-1
8/22/2016,612, Achnatherum hymenoides,295,40,15.6,1.019685,0.017097,-1
9/6/2016,612, Achnatherum hymenoides,295,60,0.1,-0.1871146,0.01675348,-1
9/19/2016,612, Achnatherum hymenoides,295,60,1.3,1.646257,0.01701654,-1
10/3/2016,612, Achnatherum hymenoides,295,55,0.7,4.161189,0.0182722,-1
10/24/2016,612, Achnatherum hymenoides,295,5,0.7,4.161189,0.0182722,-1
11/18/2016,612, Achnatherum hymenoides,295,5,12.9,0.05720972,0.01837019,-1
11/30/2016,612, Achnatherum hymenoides,295,0,3,9.920198,0.02421836,-1
12/13/2016,612, Achnatherum hymenoides,295,0,30.5,6.784841,0.028032,-1
1/6/2017,612, Achnatherum hymenoides,295,0,30.5,6.784841,0.028032,-1
2/22/2017,612, Achnatherum hymenoides,295,30,19.8,7.908456,0.03087158,-1
3/7/2017,612, Achnatherum hymenoides,295,45,19.8,7.908456,0.03087158,-1
3/21/2017,612, Achnatherum hymenoides,295,60,13.5,15.35797,0.03509235,-1
4/4/2017,612, Achnatherum hymenoides,295,65,0.9,12.04808,0.03260782,-1
4/18/2017,612, Achnatherum hymenoides,295,65,3.4,17.05546,0.03094052,-1
5/3/2017,612, Achnatherum hymenoides,295,70,0,15.10722,0.0260043,-1
5/16/2017,612, Achnatherum hymenoides,295,65,9.5,21.26851,0.0258648,-1
5/30/2017,612, Achnatherum hymenoides,295,50,1.6,22.83618,0.02615339,-1
6/13/2017,612, Achnatherum hymenoides,295,65,1.6,22.83618,0.02615339,-1
6/27/2017,612, Achnatherum hymenoides,295,25,9.4,27.54892,0.02721616,-1
7/11/2017,612, Achnatherum hymenoides,295,5,0.1,29.84859,0.02626103,-1
7/27/2017,612, Achnatherum hymenoides,295,55,16,29.70857,0.02448104,-1
8/8/2017,612, Achnatherum hymenoides,295,70,6.8,30.99781,0.02497929,-1
8/23/2017,612, Achnatherum hymenoides,295,70,10.5,28.92237,0.04478758,-1
9/5/2017,612, Achnatherum hymenoides,295,70,0,26.57611,0.03116156,-1
9/19/2017,612, Achnatherum hymenoides,295,45,9.1,28.07785,0.02722748,-1
10/3/2017,612, Achnatherum hymenoides,295,80,7.7,28.72278,0.02563396,-1
10/23/2017,612, Achnatherum hymenoides,295,75,0,22.67717,0.02388645,-1
10/31/2017,612, Achnatherum hymenoides,295,45,0,22.67717,0.02388645,-1
11/15/2017,612, Achnatherum hymenoides,295,35,7.5,15.78065,0.02337323,-1
11/29/2017,612, Achnatherum hymenoides,295,0,0,13.38341,0.02297436,-1
12/13/2017,612, Achnatherum hymenoides,295,0,2.7,12.76698,0.02241563,-1
12/27/2017,612, Achnatherum hymenoides,295,0,13.7,11.04027,0.02161154,-1
1/11/2018,612, Achnatherum hymenoides,295,0,0,7.822872,0.02020398,-1
1/25/2018,612, Achnatherum hymenoides,295,0,0,7.822872,0.02020398,-1
2/8/2018,612, Achnatherum hymenoides,295,0,0,3.761403,0.01884329,-1
2/21/2018,612, Achnatherum hymenoides,295,5,0,1.770656,0.01780422,-1
3/8/2018,612, Achnatherum hymenoides,295,30,14.4,1.362469,0.0174896,-1
3/21/2018,612, Achnatherum hymenoides,295,55,39.8,1.619827,0.01758996,-1
4/5/2018,612, Achnatherum hymenoides,295,50,4.9,0.8141119,0.01764738,-1
4/19/2018,612, Achnatherum hymenoides,295,50,9,5.523643,0.01974994,-1
5/16/2018,612, Achnatherum hymenoides,295,85,24.9,6.208788,0.02667866,-1
5/30/2018,612, Achnatherum hymenoides,295,55,2,7.917686,0.02933539,-1
6/12/2018,612, Achnatherum hymenoides,295,45,1.4,15.65563,0.03300657,-1
3/10/2016,612, Achnatherum hymenoides,296,15,4.1,8.71195,0.07007585,-1
3/23/2016,612, Achnatherum hymenoides,296,40,1.4,11.65019,0.06427618,-1
4/5/2016,612, Achnatherum hymenoides,296,45,1.5,13.71794,0.05936145,-1
4/18/2016,612, Achnatherum hymenoides,296,58,15.1,12.3075,0.05042947,-1
5/2/2016,612, Achnatherum hymenoides,296,60,2.6,13.39287,0.04267544,-1
5/16/2016,612, Achnatherum hymenoides,296,65,6,20.52243,0.03747185,-1
5/31/2016,612, Achnatherum hymenoides,296,70,5.4,20.76103,0.03285526,-1
6/13/2016,612, Achnatherum hymenoides,296,40,,,,-1
6/27/2016,612, Achnatherum hymenoides,296,20,0.2,19.69069,0.02320941,-1
7/11/2016,612, Achnatherum hymenoides,296,65,4.2,16.64222,0.0218007,-1
7/25/2016,612, Achnatherum hymenoides,296,45,3.4,11.11965,0.02036623,-1
8/8/2016,612, Achnatherum hymenoides,296,55,17.5,5.493192,0.01871273,-1
8/22/2016,612, Achnatherum hymenoides,296,20,15.6,1.019685,0.017097,-1
9/6/2016,612, Achnatherum hymenoides,296,40,0.1,-0.1871146,0.01675348,-1
9/19/2016,612, Achnatherum hymenoides,296,15,1.3,1.646257,0.01701654,-1
10/3/2016,612, Achnatherum hymenoides,296,15,0.7,4.161189,0.0182722,-1
10/24/2016,612, Achnatherum hymenoides,296,0,0.7,4.161189,0.0182722,-1
11/18/2016,612, Achnatherum hymenoides,296,0,12.9,0.05720972,0.01837019,-1
11/30/2016,612, Achnatherum hymenoides,296,0,3,9.920198,0.02421836,-1
12/13/2016,612, Achnatherum hymenoides,296,0,30.5,6.784841,0.028032,-1
1/6/2017,612, Achnatherum hymenoides,296,0,30.5,6.784841,0.028032,-1
2/22/2017,612, Achnatherum hymenoides,296,10,19.8,7.908456,0.03087158,-1
3/7/2017,612, Achnatherum hymenoides,296,25,19.8,7.908456,0.03087158,-1
3/21/2017,612, Achnatherum hymenoides,296,45,13.5,15.35797,0.03509235,-1
4/4/2017,612, Achnatherum hymenoides,296,20,0.9,12.04808,0.03260782,-1
4/18/2017,612, Achnatherum hymenoides,296,55,3.4,17.05546,0.03094052,-1
5/3/2017,612, Achnatherum hymenoides,296,60,0,15.10722,0.0260043,-1
5/16/2017,612, Achnatherum hymenoides,296,20,9.5,21.26851,0.0258648,-1
5/30/2017,612, Achnatherum hymenoides,296,30,1.6,22.83618,0.02615339,-1
6/13/2017,612, Achnatherum hymenoides,296,5,9.4,27.54892,0.02721616,-1
6/27/2017,612, Achnatherum hymenoides,296,5,9.4,27.54892,0.02721616,-1
7/11/2017,612, Achnatherum hymenoides,296,0,0.1,29.84859,0.02626103,-1
7/27/2017,612, Achnatherum hymenoides,296,40,16,29.70857,0.02448104,-1
8/8/2017,612, Achnatherum hymenoides,296,35,6.8,30.99781,0.02497929,-1
8/23/2017,612, Achnatherum hymenoides,296,30,10.5,28.92237,0.04478758,-1
9/5/2017,612, Achnatherum hymenoides,296,10,0,26.57611,0.03116156,-1
9/19/2017,612, Achnatherum hymenoides,296,10,9.1,28.07785,0.02722748,-1
10/3/2017,612, Achnatherum hymenoides,296,65,7.7,28.72278,0.02563396,-1
10/23/2017,612, Achnatherum hymenoides,296,45,0,22.67717,0.02388645,-1
10/31/2017,612, Achnatherum hymenoides,296,40,7.5,15.78065,0.02337323,-1
11/15/2017,612, Achnatherum hymenoides,296,5,7.5,15.78065,0.02337323,-1
11/29/2017,612, Achnatherum hymenoides,296,0,0,13.38341,0.02297436,-1
12/13/2017,612, Achnatherum hymenoides,296,0,2.7,12.76698,0.02241563,-1
12/27/2017,612, Achnatherum hymenoides,296,0,13.7,11.04027,0.02161154,-1
1/11/2018,612, Achnatherum hymenoides,296,0,0,7.822872,0.02020398,-1
1/25/2018,612, Achnatherum hymenoides,296,0,0,3.761403,0.01884329,-1
2/8/2018,612, Achnatherum hymenoides,296,0,0,1.770656,0.01780422,-1
2/21/2018,612, Achnatherum hymenoides,296,0,14.4,1.362469,0.0174896,-1
3/8/2018,612, Achnatherum hymenoides,296,15,39.8,1.619827,0.01758996,-1
3/21/2018,612, Achnatherum hymenoides,296,40,4.9,0.8141119,0.01764738,-1
4/5/2018,612, Achnatherum hymenoides,296,40,9,5.523643,0.01974994,-1
4/19/2018,612, Achnatherum hymenoides,296,40,0.8,3.247866,0.02229341,-1
5/3/2018,612, Achnatherum hymenoides,296,45,24.9,6.208788,0.02667866,-1
5/3/2018,612, Achnatherum hymenoides,296,45,24.9,6.208788,0.02667866,-1
5/16/2018,612, Achnatherum hymenoides,296,70,2,7.917686,0.02933539,-1
5/30/2018,612, Achnatherum hymenoides,296,25,1.4,15.65563,0.03300657,-1
6/12/2018,612, Achnatherum hymenoides,296,20,0,15.45203,0.03151905,-1
3/10/2016,612, Pleuraphis jamesii,473,0,11.2,25.31445,0.05194705,-1
3/23/2016,612, Pleuraphis jamesii,473,0,4.1,8.71195,0.07007585,-1
4/5/2016,612, Pleuraphis jamesii,473,0,1.4,11.65019,0.06427618,-1
4/18/2016,612, Pleuraphis jamesii,473,5,1.5,13.71794,0.05936145,-1
5/2/2016,612, Pleuraphis jamesii,473,10,15.1,12.3075,0.05042947,-1
5/16/2016,612, Pleuraphis jamesii,473,0,2.6,13.39287,0.04267544,-1
5/31/2016,612, Pleuraphis jamesii,473,0,6,20.52243,0.03747185,-1
6/13/2016,612, Pleuraphis jamesii,473,0,5.4,20.76103,0.03285526,-1
6/27/2016,612, Pleuraphis jamesii,473,0,,,,-1
7/11/2016,612, Pleuraphis jamesii,473,0,0.2,19.69069,0.02320941,-1
1/25/2018,612, Pleuraphis jamesii,473,0,0,3.761403,0.01884329,-1
2/8/2018,612, Pleuraphis jamesii,473,0,0,1.770656,0.01780422,-1
2/21/2018,612, Pleuraphis jamesii,473,0,14.4,1.362469,0.0174896,-1
3/8/2018,612, Pleuraphis jamesii,473,0,39.8,1.619827,0.01758996,-1
3/21/2018,612, Pleuraphis jamesii,473, nan,4.9,0.8141119,0.01764738,-1
4/5/2018,612, Pleuraphis jamesii,473, nan,9,5.523643,0.01974994,-1
4/19/2018,612, Pleuraphis jamesii,473, nan,0.8,3.247866,0.02229341,-1
5/3/2018,612, Pleuraphis jamesii,473, nan,24.9,6.208788,0.02667866,-1
5/3/2018,612, Pleuraphis jamesii,473, nan,24.9,6.208788,0.02667866,-1
5/16/2018,612, Pleuraphis jamesii,473, nan,2,7.917686,0.02933539,-1
5/30/2018,612, Pleuraphis jamesii,473, nan,1.4,15.65563,0.03300657,-1
6/12/2018,612, Pleuraphis jamesii,473, nan,0,15.45203,0.03151905,-1
3/10/2016,612, Pleuraphis jamesii,474,0,11.2,25.31445,0.05194705,-1
3/23/2016,612, Pleuraphis jamesii,474,5,4.1,8.71195,0.07007585,-1
4/5/2016,612, Pleuraphis jamesii,474,15,1.4,11.65019,0.06427618,-1
4/18/2016,612, Pleuraphis jamesii,474,25,1.5,13.71794,0.05936145,-1
5/2/2016,612, Pleuraphis jamesii,474,45,15.1,12.3075,0.05042947,-1
5/16/2016,612, Pleuraphis jamesii,474,45,2.6,13.39287,0.04267544,-1
5/31/2016,612, Pleuraphis jamesii,474,30,6,20.52243,0.03747185,-1
6/13/2016,612, Pleuraphis jamesii,474,40,5.4,20.76103,0.03285526,-1
6/27/2016,612, Pleuraphis jamesii,474,10,,,,-1
7/11/2016,612, Pleuraphis jamesii,474,45,0.2,19.69069,0.02320941,-1
7/25/2016,612, Pleuraphis jamesii,474,25,4.2,16.64222,0.0218007,-1
8/8/2016,612, Pleuraphis jamesii,474,30,3.4,11.11965,0.02036623,-1
8/22/2016,612, Pleuraphis jamesii,474,40,17.5,5.493192,0.01871273,-1
9/6/2016,612, Pleuraphis jamesii,474,25,15.6,1.019685,0.017097,-1
9/19/2016,612, Pleuraphis jamesii,474,35,0.1,-0.1871146,0.01675348,-1
10/3/2016,612, Pleuraphis jamesii,474,50,1.3,1.646257,0.01701654,-1
10/24/2016,612, Pleuraphis jamesii,474,5,0.7,4.161189,0.0182722,-1
11/18/2016,612, Pleuraphis jamesii,474,0,12.9,0.05720972,0.01837019,-1
11/30/2016,612, Pleuraphis jamesii,474,0,12.9,0.05720972,0.01837019,-1
3/21/2017,612, Pleuraphis jamesii,474,15,19.8,7.908456,0.03087158,-1
4/4/2017,612, Pleuraphis jamesii,474,15,13.5,15.35797,0.03509235,-1
4/18/2017,612, Pleuraphis jamesii,474,55,0.9,12.04808,0.03260782,-1
5/3/2017,612, Pleuraphis jamesii,474,40,3.4,17.05546,0.03094052,-1
5/16/2017,612, Pleuraphis jamesii,474,35,0,15.10722,0.0260043,-1
5/30/2017,612, Pleuraphis jamesii,474,40,9.5,21.26851,0.0258648,-1
6/13/2017,612, Pleuraphis jamesii,474,5,1.6,22.83618,0.02615339,-1
6/27/2017,612, Pleuraphis jamesii,474,0,9.4,27.54892,0.02721616,-1
7/11/2017,612, Pleuraphis jamesii,474,0,0.1,29.84859,0.02626103,-1
7/27/2017,612, Pleuraphis jamesii,474,80,0.1,29.84859,0.02626103,-1
8/8/2017,612, Pleuraphis jamesii,474,70,16,29.70857,0.02448104,-1
8/23/2017,612, Pleuraphis jamesii,474,55,6.8,30.99781,0.02497929,-1
9/5/2017,612, Pleuraphis jamesii,474,25,10.5,28.92237,0.04478758,-1
9/19/2017,612, Pleuraphis jamesii,474,70,0,26.57611,0.03116156,-1
10/3/2017,612, Pleuraphis jamesii,474,75,9.1,28.07785,0.02722748,-1
10/23/2017,612, Pleuraphis jamesii,474,50,7.7,28.72278,0.02563396,-1
10/31/2017,612, Pleuraphis jamesii,474,5,0,22.67717,0.02388645,-1
11/15/2017,612, Pleuraphis jamesii,474,5,7.5,15.78065,0.02337323,-1
11/29/2017,612, Pleuraphis jamesii,474,0,0,13.38341,0.02297436,-1
12/13/2017,612, Pleuraphis jamesii,474,0,0,13.38341,0.02297436,-1
12/27/2017,612, Pleuraphis jamesii,474,0,2.7,12.76698,0.02241563,-1
1/11/2018,612, Pleuraphis jamesii,474,0,0,7.822872,0.02020398,-1
1/25/2018,612, Pleuraphis jamesii,474,0,0,3.761403,0.01884329,-1
2/8/2018,612, Pleuraphis jamesii,474,0,0,1.770656,0.01780422,-1
2/21/2018,612, Pleuraphis jamesii,474,0,14.4,1.362469,0.0174896,-1
3/8/2018,612, Pleuraphis jamesii,474,0,39.8,1.619827,0.01758996,-1
3/21/2018,612, Pleuraphis jamesii,474,0,4.9,0.8141119,0.01764738,-1
4/5/2018,612, Pleuraphis jamesii,474,20,9,5.523643,0.01974994,-1
4/19/2018,612, Pleuraphis jamesii,474,40,0.8,3.247866,0.02229341,-1
5/3/2018,612, Pleuraphis jamesii,474,65,24.9,6.208788,0.02667866,-1
5/3/2018,612, Pleuraphis jamesii,474,65,24.9,6.208788,0.02667866,-1
5/16/2018,612, Pleuraphis jamesii,474,55,2,7.917686,0.02933539,-1
5/30/2018,612, Pleuraphis jamesii,474,25,1.4,15.65563,0.03300657,-1
6/12/2018,612, Pleuraphis jamesii,474,30,0,15.45203,0.03151905,-1
3/10/2016,612, Pleuraphis jamesii,475,0,11.2,25.31445,0.05194705,-1
